DR,Offense,Date_Rept,Monthstamp,Yearstamp,Block
1980196     ,THEFT - FROM MOTOR VEHICLE                            ,4/8/2019,4,2019,0 Blk HARVEST                                                                         
1980198     ,THEFT - FROM MOTOR VEHICLE                            ,4/8/2019,4,2019,14900 Blk SAND CANYON AVE                                                                 
1980199     ,THEFT - FROM MOTOR VEHICLE                            ,4/8/2019,4,2019,3300 Blk MICHELSON DR                                                                    
1904771     ,THEFT - FROM MOTOR VEHICLE                            ,4/8/2019,4,2019,0 Blk WINTERMIST                                                                      
1904735     ,THEFT - FROM MOTOR VEHICLE                            ,4/8/2019,4,2019,400 Blk SPRINGBROOK N                                                                   
1904805     ,THEFT - FROM MOTOR VEHICLE                            ,4/9/2019,4,2019,6400 Blk IRVINE BLVD                                                                     
1980207     ,THEFT - FROM MOTOR VEHICLE                            ,4/10/2019,4,2019,15200 Blk PINTADO                                                                         
1904932     ,THEFT - FROM MOTOR VEHICLE                            ,4/11/2019,4,2019,100 Blk RIDGE VALLEY                                                                    
1980211     ,THEFT - FROM MOTOR VEHICLE                            ,4/11/2019,4,2019,0 Blk WASHINGTON                                                                      
1980210     ,THEFT - FROM MOTOR VEHICLE                            ,4/11/2019,4,2019,2700 Blk ALTON PKWY                                                                      
1904921     ,THEFT - FROM MOTOR VEHICLE                            ,4/11/2019,4,2019,0 Blk ESPLANADE                                                                       
1980214     ,THEFT - FROM MOTOR VEHICLE                            ,4/12/2019,4,2019,100 Blk SOUTHBROOK                                                                      
1980215     ,THEFT - FROM MOTOR VEHICLE                            ,4/12/2019,4,2019,2800 Blk KELVIN AVE                                                                      
1904974     ,THEFT - FROM MOTOR VEHICLE                            ,4/12/2019,4,2019,3300 Blk MICHELSON DR                                                                    
1980216     ,THEFT - FROM MOTOR VEHICLE                            ,4/12/2019,4,2019,0 Blk WINTERMIST                                                                      
1905030     ,THEFT - FROM MOTOR VEHICLE                            ,4/13/2019,4,2019,100 Blk CLEARBROOK                                                                      
1905034     ,THEFT - FROM MOTOR VEHICLE                            ,4/13/2019,4,2019,17900 Blk JAMBOREE RD                                                                     
1980219     ,THEFT - FROM MOTOR VEHICLE                            ,4/13/2019,4,2019,200 Blk COMMERCE                                                                        
1905007     ,THEFT - FROM MOTOR VEHICLE                            ,4/13/2019,4,2019,0 Blk PALATINE                                                                        
1905071     ,THEFT - FROM MOTOR VEHICLE                            ,4/14/2019,4,2019,0 Blk DEWBERRY WAY                                                                    
1905860     ,THEFT - FROM MOTOR VEHICLE                            ,4/14/2019,5,2019,200 Blk RUSH LILY                                                                       
1980220     ,THEFT - FROM MOTOR VEHICLE                            ,4/14/2019,4,2019,6600 Blk IRVINE CENTER DR                                                                
1905081     ,THEFT - FROM MOTOR VEHICLE                            ,4/15/2019,4,2019,9200 Blk JERONIMO RD                                                                     
1905150     ,THEFT - FROM MOTOR VEHICLE                            ,4/16/2019,4,2019,3300 Blk MICHELSON DR                                                                    
1980228     ,THEFT - FROM MOTOR VEHICLE                            ,4/16/2019,4,2019,3300 Blk MICHELSON DR                                                                    
