DR,Offense,Date_Rept,Monthstamp,Yearstamp,Block
1901415,BURGLARY - RESIDENTIAL - GARAGE                    ,1/30/2019,1,2019,0 Blk IDYLLWILD                                                                       
1901553,BURGLARY - RESIDENTIAL - GARAGE                    ,2/1/2019,2,2019,0 Blk SAPPHIRE                                                                        
1901823,BURGLARY - RESIDENTIAL - GARAGE                    ,2/7/2019,2,2019,100 Blk WINDHAM                                                                         
1901960,BURGLARY - RESIDENTIAL - GARAGE                    ,2/11/2019,2,2019,1300 Blk ANACAPA                                                                         
1901963,BURGLARY - RESIDENTIAL - GARAGE                    ,2/11/2019,2,2019,0 Blk GREENMOOR                                                                       
1901968,BURGLARY - RESIDENTIAL - GARAGE                    ,2/11/2019,2,2019,200 Blk ANACAPA                                                                         
1901978,BURGLARY - RESIDENTIAL - GARAGE                    ,2/11/2019,2,2019,800 Blk LAS PALMAS                                                                      
1902095,BURGLARY - RESIDENTIAL - GARAGE                    ,2/13/2019,2,2019,12300 Blk PAYTON                                                                          
1902187,BURGLARY - RESIDENTIAL - GARAGE                    ,2/15/2019,2,2019,0 Blk ARCHES                                                                          
1902232,BURGLARY - RESIDENTIAL - GARAGE                    ,2/16/2019,2,2019,1300 Blk STANFORD                                                                        
1902216,BURGLARY - RESIDENTIAL - GARAGE                    ,2/16/2019,2,2019,0 Blk WILLOW TREE LN                                                                  
1902288,BURGLARY - RESIDENTIAL - GARAGE                    ,2/18/2019,2,2019,2300 Blk VISIONS                                                                         
1902304,BURGLARY - RESIDENTIAL - GARAGE                    ,2/18/2019,2,2019,3100 Blk RED SAGE                                                                        
1902584,BURGLARY - RESIDENTIAL - GARAGE                    ,2/24/2019,2,2019,0 Blk STONEPINE                                                                       
1902651,BURGLARY - RESIDENTIAL - GARAGE                    ,2/25/2019,2,2019,2400 Blk WHISPERING TRL                                                                  
1902678,BURGLARY - RESIDENTIAL - GARAGE                    ,2/26/2019,2,2019,100 Blk DURANZO AISLE                                                                   
1902680,BURGLARY - RESIDENTIAL - GARAGE                    ,2/26/2019,2,2019,100 Blk DURANZO AISLE                                                                   
1902722,BURGLARY - RESIDENTIAL - GARAGE                    ,2/26/2019,2,2019,9100 Blk PINTADO                                                                         
1902929,BURGLARY - RESIDENTIAL - GARAGE                    ,3/3/2019,3,2019,400 Blk MARKETVIEW                                                                      
1902979,BURGLARY - RESIDENTIAL - GARAGE                    ,3/4/2019,3,2019,1900 Blk PIEDMONT                                                                        
1902980,BURGLARY - RESIDENTIAL - GARAGE                    ,3/4/2019,3,2019,3100 Blk PAYTON                                                                          
1903024,BURGLARY - RESIDENTIAL - GARAGE                    ,3/5/2019,3,2019,0 Blk CRESTED BIRD                                                                    
1903178,BURGLARY - RESIDENTIAL - GARAGE                    ,3/8/2019,3,2019,100 Blk HEMISPHERE                                                                      
1903252,BURGLARY - RESIDENTIAL - GARAGE                    ,3/9/2019,3,2019,4200 Blk ARCHWAY                                                                         
1903390,BURGLARY - RESIDENTIAL - GARAGE                    ,3/12/2019,3,2019,2800 Blk CHERRYWOOD                                                                      
1903655,BURGLARY - RESIDENTIAL - GARAGE                    ,3/17/2019,3,2019,1000 Blk WYCLIFFE                                                                        
1903648,BURGLARY - RESIDENTIAL - GARAGE                    ,3/17/2019,3,2019,1200 Blk PENDIO                                                                          
1903643,BURGLARY - RESIDENTIAL - GARAGE                    ,3/17/2019,3,2019,200 Blk RHYTHM                                                                          
1980135,BURGLARY - RESIDENTIAL - GARAGE                    ,3/19/2019,3,2019,100 Blk SANTA MARIA                                                                     
1903813,BURGLARY - RESIDENTIAL - GARAGE                    ,3/21/2019,3,2019,900 Blk REGGIO AISLE                                                                    
1903895,BURGLARY - RESIDENTIAL - GARAGE                    ,3/22/2019,3,2019,2700 Blk ANACAPA                                                                         
1903908,BURGLARY - RESIDENTIAL - GARAGE                    ,3/22/2019,3,2019,800 Blk PENDIO                                                                          
1903977,BURGLARY - RESIDENTIAL - GARAGE                    ,3/24/2019,3,2019,1900 Blk PENDIO                                                                          
1904058,BURGLARY - RESIDENTIAL - GARAGE                    ,3/26/2019,3,2019,700 Blk SANTA MARIA                                                                     
1904152,BURGLARY - RESIDENTIAL - GARAGE                    ,3/27/2019,3,2019,1100 Blk STANFORD                                                                        
1904286,BURGLARY - RESIDENTIAL - GARAGE                    ,3/30/2019,3,2019,100 Blk DURANZO AISLE                                                                   
1904898,BURGLARY - RESIDENTIAL - GARAGE                    ,4/10/2019,4,2019,0 Blk ACROPOLIS AISLE                                                                 
1904913,BURGLARY - RESIDENTIAL - GARAGE                    ,4/11/2019,4,2019,0 Blk MANDRAKE WAY                                                                    
1904925,BURGLARY - RESIDENTIAL - GARAGE                    ,4/11/2019,4,2019,500 Blk WYCLIFFE                                                                        
1904957,BURGLARY - RESIDENTIAL - GARAGE                    ,4/12/2019,4,2019,13500 Blk ESPIRIT WAY                                                                     
